"age";"job";"marital";"education";"default";"balance";"housing";"loan";"contact";"day";"month";"duration";"campaign";"pdays";"previous";"poutcome";"y"
39;"services";"married";"primary";"no";0;"no";"no";"cellular";6;"may";49;2;282;3;"failure";"no"
50;"management";"married";"secondary";"no";0;"no";"no";"cellular";27;"aug";97;7;-1;0;"unknown";"no"
43;"management";"married";"primary";"no";0;"yes";"yes";"cellular";20;"nov";123;3;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";594;"no";"no";"cellular";25;"may";128;1;-1;0;"unknown";"no"
60;"retired";"married";"primary";"no";6307;"yes";"no";"unknown";11;"jun";362;1;-1;0;"unknown";"no"
35;"management";"single";"tertiary";"no";48;"yes";"yes";"cellular";25;"jul";226;1;-1;0;"unknown";"no"
38;"management";"single";"tertiary";"no";175;"yes";"yes";"cellular";4;"feb";139;5;-1;0;"unknown";"no"
30;"technician";"married";"tertiary";"no";423;"yes";"no";"cellular";21;"aug";230;2;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"no";771;"yes";"no";"cellular";11;"may";262;2;367;4;"failure";"no"
41;"self-employed";"married";"secondary";"no";305;"yes";"no";"cellular";13;"may";174;2;-1;0;"unknown";"no"
25;"management";"single";"tertiary";"no";667;"no";"no";"cellular";29;"oct";408;2;-1;0;"unknown";"no"
38;"housemaid";"married";"secondary";"no";1372;"yes";"yes";"unknown";15;"may";224;1;-1;0;"unknown";"no"
33;"technician";"single";"tertiary";"no";8097;"no";"yes";"cellular";21;"aug";500;2;-1;0;"unknown";"no"
45;"entrepreneur";"divorced";"tertiary";"no";0;"yes";"no";"cellular";13;"may";325;2;-1;0;"unknown";"no"
58;"technician";"married";"secondary";"no";471;"yes";"yes";"telephone";21;"jul";61;1;-1;0;"unknown";"no"
43;"housemaid";"married";"secondary";"no";743;"no";"yes";"cellular";23;"jul";323;3;-1;0;"unknown";"no"
48;"technician";"divorced";"secondary";"no";105;"no";"no";"cellular";29;"aug";520;2;-1;0;"unknown";"no"
34;"blue-collar";"married";"secondary";"no";-211;"yes";"no";"cellular";29;"jan";135;2;184;5;"failure";"no"
54;"admin.";"married";"secondary";"no";1326;"yes";"no";"unknown";11;"jun";105;2;-1;0;"unknown";"no"
41;"admin.";"single";"secondary";"yes";0;"no";"yes";"cellular";21;"nov";305;6;-1;0;"unknown";"no"
59;"blue-collar";"married";"primary";"no";0;"no";"no";"cellular";18;"nov";167;2;-1;0;"unknown";"no"
47;"technician";"married";"secondary";"no";1571;"yes";"no";"cellular";11;"may";261;1;369;2;"failure";"no"
33;"services";"married";"primary";"no";0;"yes";"no";"cellular";18;"jul";351;2;-1;0;"unknown";"no"
33;"technician";"single";"tertiary";"no";1257;"yes";"no";"cellular";22;"jul";66;1;-1;0;"unknown";"no"
32;"services";"married";"secondary";"no";2796;"yes";"no";"unknown";3;"jun";143;8;-1;0;"unknown";"no"
32;"management";"single";"tertiary";"no";347;"yes";"no";"cellular";18;"may";213;1;264;6;"failure";"no"
51;"retired";"married";"tertiary";"no";580;"no";"no";"cellular";19;"nov";694;2;-1;0;"unknown";"yes"
29;"management";"single";"tertiary";"no";1388;"yes";"no";"cellular";15;"may";157;3;-1;0;"unknown";"no"
45;"management";"divorced";"tertiary";"no";3150;"yes";"no";"cellular";17;"nov";101;2;-1;0;"unknown";"no"
27;"blue-collar";"married";"secondary";"no";564;"yes";"no";"unknown";9;"may";257;3;-1;0;"unknown";"no"
24;"services";"single";"secondary";"no";14;"yes";"no";"cellular";7;"may";241;1;-1;0;"unknown";"no"
49;"management";"single";"tertiary";"no";370;"no";"no";"cellular";19;"aug";386;3;-1;0;"unknown";"no"
41;"technician";"divorced";"secondary";"no";4047;"yes";"no";"cellular";4;"may";14;5;75;1;"success";"no"
58;"technician";"married";"primary";"yes";-247;"no";"no";"unknown";6;"jun";179;1;-1;0;"unknown";"no"
52;"housemaid";"married";"secondary";"no";411;"yes";"no";"telephone";12;"may";210;3;-1;0;"unknown";"no"
54;"retired";"divorced";"secondary";"no";1483;"yes";"yes";"cellular";8;"may";53;2;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";678;"no";"no";"cellular";7;"aug";96;3;-1;0;"unknown";"no"
48;"self-employed";"divorced";"secondary";"yes";7;"no";"no";"unknown";20;"jun";633;2;-1;0;"unknown";"no"
44;"admin.";"divorced";"secondary";"no";397;"yes";"yes";"cellular";16;"feb";127;1;257;1;"other";"yes"
38;"management";"divorced";"tertiary";"no";219;"yes";"no";"cellular";10;"jul";478;1;-1;0;"unknown";"no"
46;"self-employed";"single";"primary";"no";2032;"no";"no";"cellular";30;"jul";424;2;-1;0;"unknown";"no"
29;"technician";"married";"secondary";"no";782;"yes";"no";"unknown";16;"may";131;1;-1;0;"unknown";"no"
48;"blue-collar";"married";"secondary";"no";5089;"yes";"no";"cellular";18;"may";30;7;-1;0;"unknown";"no"
26;"management";"single";"tertiary";"no";159;"no";"no";"cellular";3;"feb";589;1;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";-111;"yes";"no";"cellular";5;"may";75;7;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";328;"yes";"no";"cellular";7;"may";58;1;-1;0;"unknown";"no"
27;"services";"married";"secondary";"no";271;"yes";"no";"unknown";30;"may";130;2;-1;0;"unknown";"no"
38;"student";"single";"unknown";"no";64;"no";"no";"cellular";6;"aug";789;1;-1;0;"unknown";"no"
63;"management";"married";"tertiary";"no";5112;"no";"no";"telephone";13;"nov";2184;2;95;3;"failure";"yes"
35;"admin.";"divorced";"secondary";"no";534;"no";"no";"cellular";15;"may";669;1;312;3;"failure";"yes"
36;"admin.";"divorced";"secondary";"no";592;"no";"no";"cellular";14;"jan";96;7;93;7;"success";"no"
37;"entrepreneur";"married";"secondary";"no";680;"yes";"yes";"cellular";21;"nov";21;11;185;1;"other";"no"
41;"management";"single";"tertiary";"no";16;"no";"no";"unknown";23;"may";95;1;-1;0;"unknown";"no"
72;"retired";"married";"secondary";"no";1129;"no";"no";"cellular";25;"nov";208;1;91;1;"success";"yes"
60;"retired";"married";"primary";"no";-2;"yes";"no";"unknown";8;"may";75;1;-1;0;"unknown";"no"
44;"management";"single";"tertiary";"no";300;"yes";"no";"cellular";17;"nov";48;1;-1;0;"unknown";"no"
27;"blue-collar";"single";"secondary";"no";317;"yes";"no";"unknown";20;"may";16;10;-1;0;"unknown";"no"
34;"services";"married";"secondary";"no";1182;"yes";"no";"unknown";28;"may";124;1;-1;0;"unknown";"no"
64;"retired";"married";"primary";"no";2140;"no";"no";"cellular";12;"oct";181;2;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";887;"yes";"no";"cellular";12;"may";165;2;363;1;"failure";"no"
44;"blue-collar";"married";"primary";"no";271;"yes";"yes";"unknown";9;"may";94;1;-1;0;"unknown";"no"
57;"blue-collar";"married";"primary";"no";1460;"no";"no";"unknown";13;"may";91;2;-1;0;"unknown";"no"
40;"retired";"married";"primary";"no";630;"yes";"no";"cellular";23;"jul";177;2;-1;0;"unknown";"no"
52;"management";"married";"tertiary";"no";193;"no";"no";"cellular";30;"apr";381;1;269;1;"failure";"yes"
45;"admin.";"married";"secondary";"no";5021;"no";"no";"cellular";14;"jan";233;1;-1;0;"unknown";"yes"
60;"retired";"married";"primary";"no";3;"no";"no";"unknown";18;"jun";227;1;-1;0;"unknown";"no"
41;"technician";"single";"secondary";"no";879;"no";"yes";"cellular";7;"jul";60;4;-1;0;"unknown";"no"
32;"blue-collar";"divorced";"primary";"no";-156;"yes";"no";"cellular";24;"jul";129;2;-1;0;"unknown";"no"
42;"management";"married";"secondary";"no";-105;"yes";"no";"cellular";28;"aug";60;2;-1;0;"unknown";"no"
34;"management";"single";"tertiary";"no";421;"no";"no";"cellular";11;"aug";383;3;-1;0;"unknown";"no"
28;"self-employed";"married";"secondary";"no";-228;"yes";"yes";"cellular";7;"jul";164;3;-1;0;"unknown";"no"
41;"management";"married";"tertiary";"no";-370;"yes";"no";"cellular";8;"may";233;2;-1;0;"unknown";"no"
57;"management";"married";"tertiary";"no";3431;"yes";"no";"unknown";16;"may";73;1;-1;0;"unknown";"no"
37;"housemaid";"married";"secondary";"no";7433;"no";"yes";"cellular";5;"feb";630;3;-1;0;"unknown";"yes"
35;"technician";"single";"tertiary";"no";7546;"yes";"no";"cellular";28;"dec";137;1;122;3;"failure";"no"
34;"management";"married";"tertiary";"no";1557;"yes";"yes";"unknown";13;"may";213;1;-1;0;"unknown";"no"
31;"management";"married";"unknown";"no";4123;"no";"no";"cellular";21;"nov";584;2;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";3402;"no";"no";"cellular";3;"jun";88;2;-1;0;"unknown";"no"
31;"services";"married";"secondary";"no";-346;"no";"no";"unknown";9;"may";187;1;-1;0;"unknown";"no"
39;"self-employed";"divorced";"secondary";"no";0;"yes";"no";"unknown";23;"may";210;2;-1;0;"unknown";"no"
58;"admin.";"divorced";"secondary";"no";3058;"yes";"no";"telephone";11;"may";114;1;368;1;"failure";"no"
45;"admin.";"divorced";"secondary";"no";0;"yes";"no";"cellular";17;"nov";102;1;-1;0;"unknown";"no"
47;"blue-collar";"married";"primary";"no";0;"yes";"yes";"telephone";28;"jul";107;3;-1;0;"unknown";"no"
54;"management";"single";"tertiary";"no";4393;"yes";"no";"unknown";16;"may";1297;3;-1;0;"unknown";"yes"
31;"blue-collar";"married";"secondary";"no";5345;"yes";"no";"cellular";18;"nov";260;1;-1;0;"unknown";"no"
59;"management";"married";"tertiary";"no";3342;"no";"no";"cellular";18;"mar";467;2;188;6;"other";"yes"
29;"management";"married";"tertiary";"no";16232;"no";"no";"unknown";28;"may";39;4;-1;0;"unknown";"no"
39;"technician";"single";"tertiary";"no";0;"no";"no";"cellular";27;"aug";147;4;-1;0;"unknown";"no"
46;"services";"married";"secondary";"no";2948;"no";"no";"cellular";21;"nov";893;1;-1;0;"unknown";"yes"
39;"self-employed";"married";"tertiary";"no";2630;"no";"no";"unknown";12;"jun";651;5;-1;0;"unknown";"yes"
50;"blue-collar";"divorced";"primary";"no";602;"yes";"no";"cellular";31;"jul";225;2;-1;0;"unknown";"no"
59;"technician";"married";"secondary";"no";358;"no";"no";"unknown";1;"jul";183;2;-1;0;"unknown";"no"
28;"blue-collar";"married";"secondary";"no";1021;"yes";"no";"cellular";20;"apr";774;2;326;1;"other";"no"
33;"housemaid";"married";"primary";"no";1713;"yes";"no";"unknown";8;"may";22;1;-1;0;"unknown";"no"
55;"management";"married";"tertiary";"no";505;"yes";"no";"cellular";17;"apr";58;1;316;1;"other";"no"
27;"management";"single";"tertiary";"yes";-308;"yes";"no";"unknown";16;"may";213;16;-1;0;"unknown";"no"
46;"admin.";"divorced";"secondary";"no";3163;"no";"no";"cellular";21;"nov";128;3;-1;0;"unknown";"no"
57;"retired";"married";"secondary";"no";0;"no";"yes";"unknown";30;"jun";104;2;-1;0;"unknown";"no"
58;"housemaid";"married";"primary";"no";1274;"no";"no";"unknown";18;"jun";35;7;-1;0;"unknown";"no"
29;"technician";"single";"secondary";"no";1395;"yes";"no";"unknown";26;"may";61;1;-1;0;"unknown";"no"
39;"blue-collar";"married";"primary";"no";1506;"yes";"no";"cellular";11;"may";299;2;-1;0;"unknown";"no"
33;"entrepreneur";"married";"primary";"no";2339;"yes";"yes";"cellular";20;"nov";220;1;-1;0;"unknown";"no"
37;"blue-collar";"married";"secondary";"yes";1147;"yes";"yes";"unknown";26;"may";114;2;-1;0;"unknown";"no"
53;"entrepreneur";"married";"primary";"no";694;"yes";"no";"unknown";14;"may";157;1;-1;0;"unknown";"no"
59;"management";"single";"tertiary";"no";7668;"no";"no";"cellular";5;"aug";124;1;-1;0;"unknown";"no"
46;"management";"divorced";"tertiary";"no";6269;"yes";"no";"telephone";18;"nov";249;3;112;2;"failure";"no"
33;"blue-collar";"married";"primary";"no";1165;"yes";"no";"unknown";21;"may";420;2;-1;0;"unknown";"no"
57;"technician";"married";"primary";"no";592;"no";"yes";"telephone";14;"dec";88;6;193;5;"other";"no"
57;"housemaid";"married";"primary";"no";151;"yes";"no";"cellular";18;"may";14;4;-1;0;"unknown";"no"
38;"entrepreneur";"married";"tertiary";"no";1514;"no";"yes";"cellular";21;"nov";160;3;120;3;"failure";"no"
41;"self-employed";"married";"secondary";"no";2812;"yes";"no";"unknown";3;"jun";447;1;-1;0;"unknown";"no"
59;"unknown";"married";"primary";"no";1247;"no";"no";"telephone";7;"jul";66;8;-1;0;"unknown";"no"
33;"management";"married";"tertiary";"no";3024;"no";"no";"cellular";19;"nov";118;1;-1;0;"unknown";"no"
35;"technician";"married";"secondary";"no";327;"yes";"no";"cellular";13;"apr";537;3;-1;0;"unknown";"no"
53;"services";"divorced";"primary";"no";-291;"yes";"yes";"unknown";7;"may";591;1;-1;0;"unknown";"yes"
54;"retired";"married";"secondary";"no";1826;"yes";"no";"cellular";17;"nov";264;4;-1;0;"unknown";"no"
43;"blue-collar";"married";"primary";"no";0;"yes";"no";"unknown";3;"jun";215;3;-1;0;"unknown";"no"
44;"admin.";"married";"secondary";"no";132;"no";"no";"cellular";21;"dec";103;5;124;4;"success";"no"
37;"self-employed";"single";"secondary";"no";349;"yes";"yes";"cellular";2;"feb";165;1;-1;0;"unknown";"no"
33;"management";"single";"tertiary";"no";307;"no";"no";"cellular";23;"jul";113;6;179;4;"failure";"no"
49;"self-employed";"divorced";"secondary";"no";6116;"yes";"no";"cellular";21;"nov";43;1;-1;0;"unknown";"no"
43;"unemployed";"married";"tertiary";"no";0;"no";"no";"cellular";16;"jul";745;1;281;1;"failure";"yes"
36;"blue-collar";"married";"secondary";"no";89;"yes";"no";"cellular";7;"may";62;6;366;2;"failure";"no"
39;"technician";"married";"secondary";"no";994;"no";"no";"cellular";5;"feb";221;1;241;1;"failure";"no"
33;"management";"single";"unknown";"no";1534;"yes";"no";"cellular";11;"jul";1041;2;-1;0;"unknown";"yes"
40;"blue-collar";"married";"secondary";"no";5880;"yes";"no";"unknown";26;"may";125;6;-1;0;"unknown";"no"
32;"unemployed";"married";"secondary";"no";314;"yes";"no";"cellular";11;"may";18;6;172;10;"success";"no"
46;"admin.";"married";"primary";"no";276;"yes";"yes";"unknown";6;"may";157;2;-1;0;"unknown";"no"
33;"blue-collar";"single";"secondary";"no";22;"no";"no";"cellular";30;"jan";76;2;207;1;"failure";"no"
33;"technician";"single";"secondary";"no";487;"yes";"no";"cellular";26;"aug";532;14;-1;0;"unknown";"no"
30;"services";"single";"secondary";"no";245;"no";"yes";"cellular";8;"jul";187;2;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";0;"no";"yes";"cellular";19;"aug";70;2;-1;0;"unknown";"no"
58;"management";"divorced";"tertiary";"no";26831;"no";"no";"cellular";11;"feb";56;18;-1;0;"unknown";"no"
36;"management";"single";"tertiary";"no";0;"no";"no";"cellular";27;"aug";134;2;-1;0;"unknown";"no"
59;"management";"married";"primary";"no";396;"yes";"no";"unknown";2;"jun";72;3;-1;0;"unknown";"no"
23;"admin.";"married";"tertiary";"no";2;"yes";"no";"unknown";16;"may";140;1;-1;0;"unknown";"no"
54;"self-employed";"single";"tertiary";"no";760;"no";"no";"telephone";21;"nov";336;1;-1;0;"unknown";"no"
33;"services";"single";"secondary";"no";1940;"yes";"no";"cellular";17;"apr";239;3;329;2;"failure";"no"
50;"technician";"divorced";"unknown";"no";2706;"yes";"no";"unknown";28;"may";179;3;-1;0;"unknown";"no"
40;"services";"married";"primary";"no";3559;"yes";"no";"unknown";20;"may";138;8;-1;0;"unknown";"no"
33;"technician";"single";"secondary";"no";31;"no";"yes";"cellular";25;"aug";131;3;-1;0;"unknown";"no"
27;"student";"single";"secondary";"no";0;"no";"no";"unknown";8;"may";93;2;-1;0;"unknown";"no"
30;"technician";"divorced";"secondary";"no";3028;"yes";"no";"cellular";28;"aug";65;5;-1;0;"unknown";"no"
29;"technician";"married";"tertiary";"no";676;"no";"no";"cellular";9;"mar";93;2;224;4;"failure";"no"
34;"admin.";"single";"secondary";"no";69;"yes";"no";"telephone";6;"may";92;3;362;4;"other";"no"
70;"management";"married";"tertiary";"no";10171;"no";"no";"cellular";18;"aug";65;2;-1;0;"unknown";"no"
49;"self-employed";"married";"tertiary";"no";503;"yes";"no";"cellular";6;"feb";310;4;200;1;"failure";"no"
33;"services";"married";"secondary";"no";684;"yes";"no";"unknown";27;"may";474;1;-1;0;"unknown";"no"
31;"technician";"married";"secondary";"no";467;"yes";"no";"cellular";11;"may";171;2;-1;0;"unknown";"no"
31;"student";"married";"secondary";"no";147;"yes";"no";"cellular";15;"may";456;1;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";11303;"no";"no";"cellular";28;"dec";473;2;216;2;"failure";"yes"
42;"blue-collar";"single";"primary";"no";4930;"no";"no";"unknown";18;"jun";973;1;-1;0;"unknown";"yes"
34;"services";"married";"secondary";"no";1337;"no";"no";"cellular";30;"apr";442;1;-1;0;"unknown";"yes"
41;"blue-collar";"married";"secondary";"no";1165;"no";"no";"unknown";12;"jun";69;3;-1;0;"unknown";"no"
49;"blue-collar";"married";"secondary";"no";1860;"no";"no";"cellular";25;"aug";150;3;-1;0;"unknown";"no"
60;"retired";"married";"secondary";"no";345;"yes";"yes";"cellular";8;"aug";129;6;-1;0;"unknown";"no"
54;"blue-collar";"married";"primary";"no";-239;"yes";"no";"unknown";23;"may";29;1;-1;0;"unknown";"no"
51;"blue-collar";"married";"unknown";"no";1883;"yes";"no";"unknown";5;"may";57;1;-1;0;"unknown";"no"
44;"blue-collar";"married";"secondary";"no";2092;"no";"yes";"unknown";18;"jun";452;1;-1;0;"unknown";"no"
34;"management";"married";"tertiary";"no";498;"yes";"no";"unknown";23;"may";216;2;-1;0;"unknown";"no"
41;"blue-collar";"married";"secondary";"no";49;"yes";"no";"cellular";15;"may";342;2;-1;0;"unknown";"no"
37;"management";"single";"tertiary";"no";33;"yes";"no";"cellular";12;"mar";186;1;-1;0;"unknown";"yes"
34;"student";"single";"primary";"no";3004;"no";"no";"unknown";28;"may";49;3;-1;0;"unknown";"no"
43;"technician";"single";"secondary";"no";59;"yes";"no";"unknown";11;"jun";107;19;-1;0;"unknown";"no"
31;"blue-collar";"married";"secondary";"no";186;"yes";"no";"unknown";8;"may";257;3;-1;0;"unknown";"no"
54;"technician";"single";"unknown";"no";1695;"no";"no";"unknown";16;"jun";168;1;-1;0;"unknown";"no"
34;"admin.";"married";"tertiary";"no";1;"yes";"no";"cellular";17;"jul";54;3;-1;0;"unknown";"no"
44;"blue-collar";"married";"primary";"no";1766;"yes";"no";"cellular";20;"nov";100;1;-1;0;"unknown";"no"
30;"management";"married";"tertiary";"no";0;"no";"no";"cellular";21;"aug";142;2;-1;0;"unknown";"no"
36;"services";"married";"secondary";"no";0;"no";"no";"cellular";30;"jul";843;2;-1;0;"unknown";"yes"
45;"services";"married";"primary";"no";2406;"yes";"yes";"cellular";20;"apr";108;2;-1;0;"unknown";"no"
32;"blue-collar";"married";"secondary";"no";523;"yes";"no";"unknown";23;"may";116;5;-1;0;"unknown";"no"
49;"management";"divorced";"tertiary";"no";651;"no";"yes";"cellular";6;"aug";79;3;-1;0;"unknown";"no"
59;"blue-collar";"married";"unknown";"no";-278;"yes";"no";"unknown";13;"may";318;2;-1;0;"unknown";"no"
24;"technician";"single";"secondary";"no";598;"no";"no";"cellular";12;"may";762;1;182;2;"success";"yes"
34;"technician";"single";"secondary";"no";27;"no";"no";"cellular";12;"aug";256;9;-1;0;"unknown";"no"
47;"blue-collar";"married";"secondary";"no";1125;"yes";"no";"cellular";29;"jan";1101;1;-1;0;"unknown";"yes"
44;"management";"married";"tertiary";"no";349;"no";"no";"unknown";9;"jun";58;1;-1;0;"unknown";"no"
50;"blue-collar";"married";"primary";"no";414;"yes";"no";"unknown";29;"may";121;1;-1;0;"unknown";"no"
44;"management";"married";"tertiary";"no";2383;"no";"no";"cellular";1;"jul";571;2;-1;0;"unknown";"yes"
58;"management";"divorced";"tertiary";"no";-197;"yes";"no";"unknown";27;"may";277;4;-1;0;"unknown";"no"
36;"blue-collar";"married";"secondary";"no";1193;"no";"no";"cellular";30;"oct";640;1;-1;0;"unknown";"yes"
36;"blue-collar";"married";"secondary";"no";3463;"yes";"no";"telephone";21;"nov";29;4;-1;0;"unknown";"no"
56;"technician";"single";"secondary";"no";1437;"yes";"no";"cellular";20;"nov";367;8;-1;0;"unknown";"no"
38;"technician";"divorced";"secondary";"no";1;"no";"yes";"cellular";23;"jul";73;1;-1;0;"unknown";"no"
38;"admin.";"married";"secondary";"no";1116;"yes";"yes";"unknown";16;"jun";406;2;-1;0;"unknown";"no"
